DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes/s,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,Fwd1HeaderLength,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
80,5245575,3,1,0,0,0,0,0,0,0,0,0,0,0,0.76254748,1748525,3027773.79,5244697,78,5245575,2622787.5,3707939.974,5244697,878,0,0,0,0,0,0,0,0,0,104,40,0.57191061,0.19063687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5990847,3,1,0,0,0,0,0,0,0,0,0,0,0,0.66768522,1996949,3458188.404,5990121,92,5990847,2995423.5,4235141.82,5990121,726,0,0,0,0,0,0,0,0,0,104,40,0.500763915,0.166921305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5746326,3,1,0,0,0,0,0,0,0,0,0,0,0,0.69609695,1915442,3316841.809,5745401,102,5746326,2873163,4061957.934,5745401,925,0,0,0,0,0,0,0,0,0,104,40,0.522072712,0.174024237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5474629,3,1,0,0,0,0,0,0,0,0,0,0,0,0.730643118,1824876.333,3160025.1,5473759,124,5474629,2737314.5,3869916.925,5473759,870,0,0,0,0,0,0,0,0,0,104,40,0.547982338,0.182660779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5945370,3,1,0,0,0,0,0,0,0,0,0,0,0,0.672792442,1981790,3431791.091,5944481,99,5945370,2972685,4202754.208,5944481,889,0,0,0,0,0,0,0,0,0,104,40,0.504594331,0.16819811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,9805702,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185,76.79205426,0.815851838,1400814.571,2392119.569,5004522,89,4801180,1600393.333,2769510.029,4798348,901,9805564,3268521.333,2831451.358,5005158,1206,0,0,0,0,136,136,0.407925919,0.407925919,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0,0,0,0,0,0,0,0,Web
80,35451960,203,104,43906,72191,602,0,216.2857143,228.4931854,1068,0,694.1442308,362.6517873,3274.769576,8.659605844,115856.0784,328709.1278,3557331,3,35400000,175494.0693,391783.0721,3557331,896,35500000,344192.7864,516065.7096,3558178,3,0,0,0,0,6504,3336,5.726058587,2.933547257,0,1068,376.9383117,360.682604,130091.9408,0,0,0,1,0,0,0,0,0,378.1661238,216.2857143,694.1442308,6504,0,0,0,0,0,0,203,43906,104,72191,29200,1176,101,32,0,0,0,0,0,0,0,0,Web
80,5907394,3,1,0,0,0,0,0,0,0,0,0,0,0,0.677117524,1969131.333,3409880.354,5906522,152,5907394,2953697,4175925.162,5906522,872,0,0,0,0,0,0,0,0,0,104,40,0.507838143,0.169279381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,35,1,1,0,0,0,0,0,0,0,0,0,0,0,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0,0,0,0,0,0,0,0,Web
80,5638432,3,1,0,0,0,0,0,0,0,0,0,0,0,0.709417086,1879477.333,3254752.687,5637742,72,5638432,2819216,3985997.695,5637742,690,0,0,0,0,0,0,0,0,0,104,40,0.532062815,0.177354272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5638527,3,1,0,0,0,0,0,0,0,0,0,0,0,0.709405134,1879509,3254757.302,5637779,146,5638527,2819263.5,3985982.846,5637779,748,0,0,0,0,0,0,0,0,0,104,40,0.53205385,0.177351283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5945704,3,1,0,0,0,0,0,0,0,0,0,0,0,0.672754648,1981901.333,3432192.632,5945056,48,5945704,2972852,4203331.207,5945056,648,0,0,0,0,0,0,0,0,0,104,40,0.504565986,0.168188662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,6075117,16,12,2615,13133,559,0,163.4375,199.0490622,7240,0,1094.416667,1985.141601,2592.21345,4.608964733,225004.3333,968644.3136,5004329,4,1070788,71385.86667,214272.2428,841350,4,6075016,552274.1818,1497550.392,5005140,69,0,0,0,0,520,392,2.633694133,1.9752706,0,7240,543.0344828,1338.86443,1792557.963,0,0,0,1,0,0,0,0,0,562.4285714,163.4375,1094.416667,520,0,0,0,0,0,0,16,2615,12,13133,29200,286,7,32,0,0,0,0,0,0,0,0,Web
80,34,1,1,0,0,0,0,0,0,0,0,0,0,0,58823.52941,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,29411.76471,29411.76471,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,492,286,0,32,0,0,0,0,0,0,0,0,Web
80,3958444,3,1,0,0,0,0,0,0,0,0,0,0,0,1.010498064,1319481.333,2284898.632,3957855,65,3958444,1979222,2798209.624,3957855,589,0,0,0,0,0,0,0,0,0,104,40,0.757873548,0.252624516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,4020679,20,11,2972,13653,559,0,148.6,192.9694276,7926,0,1241.181818,2257.835991,4134.873737,7.710140501,134022.6333,527321.7447,2804194,4,4020679,211614.6842,656258.705,2804194,4,1215595,121559.5,259197.1868,846614,156,0,0,0,0,648,360,4.974284194,2.735856307,0,7926,519.53125,1396.262615,1949549.289,0,0,0,1,0,0,0,0,0,536.2903226,148.6,1241.181818,648,0,0,0,0,0,0,20,2972,11,13653,29200,294,8,32,0,0,0,0,0,0,0,0,Web
80,3607565,3,1,0,0,0,0,0,0,0,0,0,0,0,1.108781131,1202521.667,2082250.127,3606897,146,3607565,1803782.5,2549988.98,3606897,668,0,0,0,0,0,0,0,0,0,104,40,0.831585848,0.277195283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,3607613,3,1,0,0,0,0,0,0,0,0,0,0,0,1.108766378,1202537.667,2082261.387,3606926,140,3607613,1803806.5,2549996.051,3606926,687,0,0,0,0,0,0,0,0,0,104,40,0.831574784,0.277191595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5607142,3,1,0,0,0,0,0,0,0,0,0,0,0,0.713375905,1869047.333,3236631.968,5606388,155,5607142,2803571,3963781.814,5606388,754,0,0,0,0,0,0,0,0,0,104,40,0.535031929,0.178343976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5906119,4,4,358,1707,358,0,89.5,179,1707,0,426.75,853.5,349.6373845,1.354527398,843731.2857,1861470.073,5001625,121,904494,301498,492289.9641,869619,755,5905979,1968659.667,2660318.785,5002282,33342,0,0,0,0,136,136,0.677263699,0.677263699,0,1707,229.4444444,566.5918088,321026.2778,0,0,0,1,0,0,0,0,1,258.125,89.5,426.75,136,0,0,0,0,0,0,4,358,4,1707,29200,235,1,32,0,0,0,0,0,0,0,0,Web
80,6236799,6,5,759,6093,395,0,126.5,196.217991,5330,0,1218.6,2321.967872,1098.640505,1.76372527,623679.9,1582999.337,5003608,85,1233191,246638.2,525015.8106,1185702,688,6236714,1559178.5,2361518.845,5004574,21661,0,0,0,0,200,168,0.962031965,0.801693305,0,5330,571,1518.584808,2306099.818,0,0,0,1,0,0,0,0,0,622.9090909,126.5,1218.6,200,0,0,0,0,0,0,6,759,5,6093,29200,243,2,32,0,0,0,0,0,0,0,0,Web
80,60168745,206,106,47903,183657,585,0,232.538835,248.5200212,4344,0,1732.613208,555.8846844,3848.50972,5.185416448,193468.6334,359100.8173,1046237,4,60200000,293491.7268,408016.5506,1046237,4,60200000,573034.219,411815.2183,1051112,5,0,0,0,0,6600,3400,3.42370445,1.761711998,0,4344,739.8083067,806.9070986,651099.0657,0,0,0,1,0,0,0,0,0,742.1794872,232.538835,1732.613208,6600,0,0,0,0,0,0,206,47903,106,183657,29200,1144,101,32,0,0,0,0,0,0,0,0,Web
80,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,324,243,0,32,0,0,0,0,0,0,0,0,Web
80,79,1,1,0,0,0,0,0,0,0,0,0,0,0,25316.4557,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,255,235,0,32,0,0,0,0,0,0,0,0,Web
80,5431774,3,1,0,0,0,0,0,0,0,0,0,0,0,0.736407663,1810591.333,3135274.958,5430895,148,5431774,2715887,3839601.136,5430895,879,0,0,0,0,0,0,0,0,0,104,40,0.552305748,0.184101916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5138861,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778382603,1712953.667,2966159.83,5137980,126,5138861,2569430.5,3632477.539,5137980,881,0,0,0,0,0,0,0,0,0,104,40,0.583786952,0.194595651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5846705,3,1,0,0,0,0,0,0,0,0,0,0,0,0.684146028,1948901.667,3374913.421,5845916,148,5846705,2923352.5,4133128.939,5845916,789,0,0,0,0,0,0,0,0,0,104,40,0.513109521,0.171036507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5028615,3,1,0,0,0,0,0,0,0,0,0,0,0,0.795447653,1676205,2902522.26,5027749,151,5028615,2514307.5,3554543.058,5027749,866,0,0,0,0,0,0,0,0,0,104,40,0.59658574,0.198861913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5175643,3,1,0,0,0,0,0,0,0,0,0,0,0,0.772850832,1725214.333,2987389.003,5174754,94,5175643,2587821.5,3658475.026,5174754,889,0,0,0,0,0,0,0,0,0,104,40,0.579638124,0.193212708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5879737,3,1,0,0,0,0,0,0,0,0,0,0,0,0.680302537,1959912.333,3394068.457,5879045,130,5879737,2939868.5,4156623.269,5879045,692,0,0,0,0,0,0,0,0,0,104,40,0.510226903,0.170075634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5296701,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755187049,1765567,3057284.466,5295815,126,5296701,2648350.5,3744080.202,5295815,886,0,0,0,0,0,0,0,0,0,104,40,0.566390287,0.188796762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5032535,3,1,0,0,0,0,0,0,0,0,0,0,0,0.794828054,1677511.667,2904781.148,5031664,100,5032535,2516267.5,3557307.845,5031664,871,0,0,0,0,0,0,0,0,0,104,40,0.59612104,0.198707013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5500666,3,1,0,0,0,0,0,0,0,0,0,0,0,0.727184672,1833555.333,3175039.386,5499775,100,5500666,2750333,3888298.165,5499775,891,0,0,0,0,0,0,0,0,0,104,40,0.545388504,0.181796168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5212381,3,1,0,0,0,0,0,0,0,0,0,0,0,0.767403611,1737460.333,3008578.91,5211468,132,5212381,2606190.5,3684418.774,5211468,913,0,0,0,0,0,0,0,0,0,104,40,0.575552708,0.191850903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5915952,3,1,0,0,0,0,0,0,0,0,0,0,0,0.676138008,1971984,3414810.061,5915067,132,5915952,2957976,4181958.197,5915067,885,0,0,0,0,0,0,0,0,0,104,40,0.507103506,0.169034502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5378518,3,1,0,0,0,0,0,0,0,0,0,0,0,0.743699287,1792839.333,3104674.81,5377809,149,5378518,2689259,3802183.873,5377809,709,0,0,0,0,0,0,0,0,0,104,40,0.557774465,0.185924822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5116299,3,1,0,0,0,0,0,0,0,0,0,0,0,0.781815136,1705433,2953131.058,5115415,103,5116299,2558149.5,3616519.553,5115415,884,0,0,0,0,0,0,0,0,0,104,40,0.586361352,0.195453784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5532025,3,1,0,0,0,0,0,0,0,0,0,0,0,0.723062531,1844008.333,3193132.386,5531120,130,5532025,2766012.5,3910452.528,5531120,905,0,0,0,0,0,0,0,0,0,104,40,0.542296899,0.180765633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5262915,3,1,0,0,0,0,0,0,0,0,0,0,0,0.760035076,1754305,3037798.891,5262053,153,5262915,2631457.5,3720223.833,5262053,862,0,0,0,0,0,0,0,0,0,104,40,0.570026307,0.190008769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5995367,3,1,0,0,0,0,0,0,0,0,0,0,0,0.667181842,1998455.667,3460645.61,5994465,148,5995367,2997683.5,4238089.041,5994465,902,0,0,0,0,0,0,0,0,0,104,40,0.500386382,0.166795461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5447823,3,1,0,0,0,0,0,0,0,0,0,0,0,0.734238245,1815941,3144642.172,5447061,158,5447823,2723911.5,3851114.955,5447061,762,0,0,0,0,0,0,0,0,0,104,40,0.550678684,0.183559561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5869618,3,1,0,0,0,0,0,0,0,0,0,0,0,0.681475353,1956539.333,3388064.31,5868739,129,5869618,2934809,4149203.597,5868739,879,0,0,0,0,0,0,0,0,0,104,40,0.511106515,0.170368838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5285387,3,1,0,0,0,0,0,0,0,0,0,0,0,0.756803617,1761795.667,3050750.593,5284499,129,5285387,2642693.5,3736077.167,5284499,888,0,0,0,0,0,0,0,0,0,104,40,0.567602713,0.189200904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5994063,3,1,0,0,0,0,0,0,0,0,0,0,0,0.667326987,1998021,3459964.629,5993244,66,5994063,2997031.5,4237284.353,5993244,819,0,0,0,0,0,0,0,0,0,104,40,0.50049524,0.166831747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5419209,3,1,0,0,0,0,0,0,0,0,0,0,0,0.738115101,1806403,3128012.758,5418321,153,5419209,2709604.5,3830703.611,5418321,888,0,0,0,0,0,0,0,0,0,104,40,0.553586326,0.184528775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5105668,3,1,0,0,0,0,0,0,0,0,0,0,0,0.783443028,1701889.333,2946979.389,5104768,129,5105668,2552834,3608979.673,5104768,900,0,0,0,0,0,0,0,0,0,104,40,0.587582271,0.195860757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5529900,3,1,0,0,0,0,0,0,0,0,0,0,0,0.723340386,1843300,3191919.372,5529011,140,5529900,2764950,3908972.553,5529011,889,0,0,0,0,0,0,0,0,0,104,40,0.542505289,0.180835096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5243646,3,1,0,0,0,0,0,0,0,0,0,0,0,0.762828002,1747882,3026647.09,5242753,91,5243646,2621823,3706554.752,5242753,893,0,0,0,0,0,0,0,0,0,104,40,0.572121001,0.190707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5977322,3,1,0,0,0,0,0,0,0,0,0,0,0,0.669196004,1992440.667,3450255.04,5976452,96,5977322,2988661,4225374.554,5976452,870,0,0,0,0,0,0,0,0,0,104,40,0.501897003,0.167299001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,68115473,203,104,48985,183692,585,0,241.3054187,253.3691693,1869,0,1766.269231,309.6275317,3415.919904,4.507052311,222599.585,424291.7127,3808060,4,68100000,337186.9554,484093.6904,3808060,845,68100000,661314.3301,500410.9814,3808906,4,0,0,0,0,6504,3336,2.980233287,1.526819024,0,1869,755.4448052,772.7807356,597190.0653,0,0,0,1,0,0,0,0,0,757.9055375,241.3054187,1766.269231,6504,0,0,0,0,0,0,203,48985,104,183692,29200,1150,101,32,0,0,0,0,0,0,0,0,Web
80,5150151,3,1,0,0,0,0,0,0,0,0,0,0,0,0.776676257,1716717,2972671.189,5149262,108,5150151,2575075.5,3640449.46,5149262,889,0,0,0,0,0,0,0,0,0,104,40,0.582507193,0.194169064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5867968,3,1,0,0,0,0,0,0,0,0,0,0,0,0.681666976,1955989.333,3387086.573,5867060,92,5867968,2933984,4147995.859,5867060,908,0,0,0,0,0,0,0,0,0,104,40,0.511250232,0.170416744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,848,2,0,0,0,0,0,0,0,0,0,0,0,0,2358.490566,848,0,848,848,848,848,0,848,848,0,0,0,0,0,0,0,0,0,64,0,2358.490566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0,0,0,0,0,0,0,0,Web
80,5341879,3,1,0,0,0,0,0,0,0,0,0,0,0,0.748800188,1780626.333,3083542.059,5341194,123,5341879,2670939.5,3776310.129,5341194,685,0,0,0,0,0,0,0,0,0,104,40,0.561600141,0.187200047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5031257,3,1,0,0,0,0,0,0,0,0,0,0,0,0.79502995,1677085.667,2903998.263,5030334,113,5031257,2515628.5,3556330.623,5030334,923,0,0,0,0,0,0,0,0,0,104,40,0.596272462,0.198757487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5468902,3,1,0,0,0,0,0,0,0,0,0,0,0,0.731408242,1822967.333,3156711.687,5468024,128,5468902,2734451,3865856.01,5468024,878,0,0,0,0,0,0,0,0,0,104,40,0.548556182,0.182852061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5202519,3,1,0,0,0,0,0,0,0,0,0,0,0,0.768858317,1734173,3002927.514,5201655,129,5202519,2601259.5,3677514.584,5201655,864,0,0,0,0,0,0,0,0,0,104,40,0.576643737,0.192214579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5945647,3,1,0,0,0,0,0,0,0,0,0,0,0,0.672761097,1981882.333,3431939.755,5944745,140,5945647,2972823.5,4202931.692,5944745,902,0,0,0,0,0,0,0,0,0,104,40,0.504570823,0.168190274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5373103,3,1,0,0,0,0,0,0,0,0,0,0,0,0.744448785,1791034.333,3101396.047,5372218,126,5373103,2686551.5,3798105.988,5372218,885,0,0,0,0,0,0,0,0,0,104,40,0.558336589,0.186112196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5074930,3,1,0,0,0,0,0,0,0,0,0,0,0,0.788188211,1691643.333,2929237.126,5074035,131,5074930,2537465,3587251.696,5074035,895,0,0,0,0,0,0,0,0,0,104,40,0.591141159,0.197047053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5479361,3,1,0,0,0,0,0,0,0,0,0,0,0,0.730012131,1826453.667,3162897.411,5478653,126,5479361,2739680.5,3873492.056,5478653,708,0,0,0,0,0,0,0,0,0,104,40,0.547509098,0.182503033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5189380,3,1,0,0,0,0,0,0,0,0,0,0,0,0.77080499,1729793.333,2995492.39,5188690,125,5189380,2594690,3668469.981,5188690,690,0,0,0,0,0,0,0,0,0,104,40,0.578103743,0.192701248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5888934,3,1,0,0,0,0,0,0,0,0,0,0,0,0.67924008,1962978,3399212.944,5888051,127,5888934,2944467,4162856.415,5888051,883,0,0,0,0,0,0,0,0,0,104,40,0.50943006,0.16981002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5292403,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755800342,1764134.333,3054778.767,5291489,133,5292403,2646201.5,3741001.459,5291489,914,0,0,0,0,0,0,0,0,0,104,40,0.566850257,0.188950086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5450476,3,1,0,0,0,0,0,0,0,0,0,0,0,0.733880857,1816825.333,3146055.245,5449577,131,5450476,2725238,3852797.162,5449577,899,0,0,0,0,0,0,0,0,0,104,40,0.550410643,0.183470214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
80,5888484,3,1,0,0,0,0,0,0,0,0,0,0,0,0.679291988,1962828,3398970.456,5887621,126,5888484,2944242,4162566.501,5887621,863,0,0,0,0,0,0,0,0,0,104,40,0.509468991,0.169822997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web
